{'name': 'outside', 'temp': 15.312, 'time': '22:44:19'},
{'name': 'inside', 'temp': 22.375, 'time': '22:44:19'},
{'name': 'inside_floor', 'temp': 19.25, 'time': '22:44:19'},
{'name': 'outside', 'temp': 14.937, 'time': '22:54:24'},
{'name': 'inside', 'temp': 22.25, 'time': '22:54:24'},
{'name': 'inside_floor', 'temp': 19.312, 'time': '22:54:24'},
{'name': 'outside', 'temp': 15.0, 'time': '23:04:29'},
{'name': 'inside', 'temp': 22.125, 'time': '23:04:29'},
{'name': 'inside_floor', 'temp': 19.375, 'time': '23:04:29'},
{'name': 'outside', 'temp': 14.625, 'time': '23:14:34'},
{'name': 'inside', 'temp': 22.062, 'time': '23:14:34'},
{'name': 'inside_floor', 'temp': 19.375, 'time': '23:14:34'},
{'name': 'outside', 'temp': 14.5, 'time': '23:24:40'},
{'name': 'inside', 'temp': 22.062, 'time': '23:24:40'},
{'name': 'inside_floor', 'temp': 19.437, 'time': '23:24:40'},
{'name': 'outside', 'temp': 14.437, 'time': '23:34:45'},
{'name': 'inside', 'temp': 22.0, 'time': '23:34:45'},
{'name': 'inside_floor', 'temp': 19.437, 'time': '23:34:45'},
{'name': 'outside', 'temp': 14.125, 'time': '23:44:50'},
